Date,Symbol,Open,High,Low,Adj Close,Volume,Volume USD
2018-04-13,BTCUSD,7920.39,8223.58,7732.43,7875.94,7669.83,61464491.31
2018-04-14,BTCUSD,7875.94,8175.86,7820.67,7998.07,2126.88,17016841.31
2018-04-15,BTCUSD,7998.07,8413.43,7998.07,8357.43,2302.77,18994463.65
2018-04-16,BTCUSD,8357.43,8415,7900,8052.27,4734.74,38358033.46
2018-04-17,BTCUSD,8052.27,8165.07,7820.01,7894,3078.54,24605816.51
2018-04-18,BTCUSD,7894,8227.32,7880,8167,3126.42,25187382.64
2018-04-19,BTCUSD,8167,8295.73,8090,8269.3,2787.59,22906354.94
2018-04-20,BTCUSD,8269.3,8932.16,8215,8855.49,4993.68,42325280.82
2018-04-21,BTCUSD,8847.07,9038,8602.08,8920,3399.01,29918579.76
2018-04-22,BTCUSD,8920,9017,8755,8800,1495.86,13291042.32
2018-04-23,BTCUSD,8800,8990,8775,8933,2063.51,18341146.23
2018-04-24,BTCUSD,8933,9740.97,8925,9649.99,5164.9,48118391.2
2018-04-25,BTCUSD,9649.99,9762.75,8755,8865.01,7596.44,70250882.6
2018-04-26,BTCUSD,8865.01,9315.24,8660,9281.95,4477.06,39771333.27
2018-04-27,BTCUSD,9281.95,9368,8901.27,8926,3278.8,30172815.57
2018-04-28,BTCUSD,8926,9422.29,8880.01,9343.83,2547.12,23518680.1
2018-04-29,BTCUSD,9343.83,9522.12,9176.76,9393.29,2040.44,19158173.04
2018-04-30,BTCUSD,9393.29,9440.91,9110,9244.38,2588.42,24032272.36
2018-05-01,BTCUSD,9244.38,9248.8,8816.08,9059.84,3399.77,30524866.29
2018-05-02,BTCUSD,9059.84,9259,8975,9211.7,2483.28,22642808.61
2018-05-03,BTCUSD,9211.7,9786.01,9163.25,9727.5,4921.77,46632706.51
2018-05-04,BTCUSD,9727.5,9780,9508,9691.37,3898.63,37570363.35
2018-05-05,BTCUSD,9691.37,9940,9668.67,9812.81,2078.34,20438119.85
2018-05-06,BTCUSD,9812.81,9890,9399,9599.88,1610.58,15460759.71
2018-05-07,BTCUSD,9599.88,9618.16,9175,9361.96,3300.83,30842280.94
2018-05-08,BTCUSD,9361.96,9450,9050,9181.42,2510.28,23130695.25
2018-05-09,BTCUSD,9181.42,9359.25,8953.26,9308.45,3506.01,32093682.67
2018-05-10,BTCUSD,9308.45,9387.98,9006,9017.58,3004.07,27801859.12
2018-05-11,BTCUSD,9017.58,9022.05,8350.18,8398.44,5238.37,45703932.14
2018-05-12,BTCUSD,8451.19,8647.84,8221,8466.31,2892.2,24255884.98
2018-05-13,BTCUSD,8466.31,8755,8340.1,8685.5,1369.24,11696058.67
2018-05-14,BTCUSD,8685.5,8899.62,8283.55,8682.73,4787.21,41260201.13
2018-05-15,BTCUSD,8682.73,8846.13,8418.65,8475.58,5301.3,45627564.85
2018-05-16,BTCUSD,8475.58,8501.53,8110,8344.94,7379.95,61025040.43
2018-05-17,BTCUSD,8344.94,8487.15,7999,8060.01,4268.11,35213650.23
2018-05-18,BTCUSD,8060.01,8279,7919.2,8230,3888.8,31448707.82
2018-05-19,BTCUSD,8230,8392,8152.49,8240.01,1379.6,11388658.27
2018-05-20,BTCUSD,8240.01,8600,8168.01,8515.17,1041.53,8774206.8
2018-05-21,BTCUSD,8515.17,8588,8315.49,8395.71,2113.72,17794228.81
2018-05-22,BTCUSD,8395.71,8402.79,7955.01,7985.77,3183.29,26123850.66
2018-05-23,BTCUSD,7985.77,8026.37,7438.43,7497.47,5912.82,45546536.3
2018-05-24,BTCUSD,7497.47,7746.18,7268.99,7572.49,5287.32,39867877.39
2018-05-25,BTCUSD,7572.49,7659.97,7322.29,7462.65,4706.71,35187173.91
2018-05-26,BTCUSD,7462.65,7647.46,7300.01,7333.2,1792.97,13445959.94
2018-05-27,BTCUSD,7333.2,7400,7208.1,7349.12,1021.88,7463322.92
2018-05-28,BTCUSD,7349.12,7445.89,7076.6,7098.11,2509.35,18176967.36
2018-05-29,BTCUSD,7098.11,7531.21,7055.94,7460,3530.48,25878485.35
2018-05-30,BTCUSD,7460,7567.72,7268.76,7387.88,2452.87,18180788.95
2018-05-31,BTCUSD,7387.88,7616.63,7340,7484.84,2639.11,19756095.09
2018-06-01,BTCUSD,7484.84,7616.63,7356.08,7521.01,2933.75,21926048.72
2018-06-02,BTCUSD,7521.01,7698.92,7441,7643.52,1598.24,12159163.13
2018-06-03,BTCUSD,7643.52,7790.91,7587.53,7709.99,1186.16,9128283.35
2018-06-04,BTCUSD,7709.99,7754.96,7447.02,7500,2124.11,16086764.72
2018-06-05,BTCUSD,7500,7677.03,7341.73,7610,1918.14,14409195
2018-06-06,BTCUSD,7610,7694.92,7480.79,7657.92,1647.4,12505572.45
2018-06-07,BTCUSD,7657.92,7745,7635.89,7691.26,1573.01,12099431.83
2018-06-08,BTCUSD,7691.26,7695,7539.97,7647.08,1306.91,9968506.72
2018-06-09,BTCUSD,7647.19,7684.22,7457.5,7501.64,726.65,5520341.28
2018-06-10,BTCUSD,7501.64,7501.64,6630.5,6770,6317.66,43870922.23
2018-06-11,BTCUSD,6770,6913.59,6646.19,6878,4598.11,31049870.98
2018-06-12,BTCUSD,6878,6879.99,6444.03,6550,4026.41,26903711.76
2018-06-13,BTCUSD,6550,6619.84,6122.94,6297.7,6909.06,44033200.75
2018-06-14,BTCUSD,6297.7,6711.42,6280.01,6639.66,5311.96,34427551.84
2018-06-15,BTCUSD,6639.66,6664.53,6365.52,6388.98,3320.69,21768162.28
2018-06-16,BTCUSD,6388.98,6550,6333.98,6486.86,1742.56,11247709.85
2018-06-17,BTCUSD,6486.86,6574.34,6430.77,6444.35,691.97,4497996.91
2018-06-18,BTCUSD,6444.35,6800,6380.41,6711.16,2336.27,15410558.5
2018-06-19,BTCUSD,6711.16,6831,6665.13,6740.96,1455.55,9797841.42
2018-06-20,BTCUSD,6740.96,6815.21,6550.59,6758.31,2285.34,15234421.97
2018-06-21,BTCUSD,6758.31,6785.87,6685.18,6717.88,1162.12,7821556.81
2018-06-22,BTCUSD,6717.88,6730,5940.05,6076.88,5771.55,36253129.69
2018-06-23,BTCUSD,6073.38,6259.09,6031.03,6172.55,1025.6,6287170.51
2018-06-24,BTCUSD,6172.55,6254.16,5768.4,6149.99,2849.42,17065277.44
2018-06-25,BTCUSD,6149.99,6349.46,6075.19,6242.53,2697.76,16753610.18
2018-06-26,BTCUSD,6242.53,6275,6051.01,6060.01,2142.24,13260615.29
2018-06-27,BTCUSD,6060.01,6177.31,5987.01,6135.8,2465.26,15013804.79
2018-06-28,BTCUSD,6135.8,6158.1,5825.26,5850.13,1971.71,11847774.22
2018-06-29,BTCUSD,5850.13,6600,5785.17,6202.49,4887.43,29281958.52
2018-06-30,BTCUSD,6202.49,6531.61,6193.28,6389.01,1981.45,12618700.71
2018-07-01,BTCUSD,6389.01,6430.01,6254.23,6345.53,1839.49,11680577.5
2018-07-02,BTCUSD,6345.53,6673.9,6267.68,6615.13,4595.13,29812470.48
2018-07-03,BTCUSD,6615.13,6669.47,6463.17,6508.36,4316.24,28405008.22
2018-07-04,BTCUSD,6508.36,6794.53,6313.27,6583.72,4430.9,28979165.74
2018-07-05,BTCUSD,6583.72,6700,6446.68,6529.47,5533.27,36422647.86
2018-07-06,BTCUSD,6529.47,6641.09,6451.31,6582.51,3417.14,22353665.84
2018-07-07,BTCUSD,6587.45,6848.84,6510.17,6754.14,2417.43,16003935.02
2018-07-08,BTCUSD,6754.14,6782.95,6669,6700.88,1966.12,13243386.64
2018-07-09,BTCUSD,6700.88,6798.97,6620,6666,2748.76,18417559.21
2018-07-10,BTCUSD,6666,6683.68,6262.94,6299,5598.94,36155373
2018-07-11,BTCUSD,6299,6400,6287.54,6380,3416.38,21678518.88
2018-07-12,BTCUSD,6380,6380,6075,6249.75,3131.49,19414473.3
2018-07-13,BTCUSD,6249.75,6331.16,6128.32,6203.79,1035.7,6450862.83
2018-07-14,BTCUSD,6210,6321.58,6185.19,6250.02,488.73,3044549.28
2018-07-15,BTCUSD,6250.02,6382.7,6233.14,6347.99,904.84,5720351.74
2018-07-16,BTCUSD,6347.99,6747.65,6334.47,6729.22,2858.41,18800372.19
2018-07-17,BTCUSD,6729.22,7464.98,6657.66,7322.78,4768.21,33441709.84
2018-07-18,BTCUSD,7322.78,7584.03,7241.19,7378.55,4611.27,34177313.64
2018-07-19,BTCUSD,7378.55,7557.28,7285.37,7466.58,3843.11,28493456.82
2018-07-20,BTCUSD,7466.58,7676.31,7272.01,7334.8,2991.94,22225290.03
2018-07-21,BTCUSD,7334.8,7459.81,7214.96,7408.79,584.52,4295046.32
2018-07-22,BTCUSD,7408.79,7567.8,7333.98,7400.37,734.34,5481433.27
2018-07-23,BTCUSD,7400.37,7810,7378.89,7713.62,3363.31,25863287.55
2018-07-24,BTCUSD,7713.62,8480,7700,8400.73,4541.37,36903770.08
2018-07-25,BTCUSD,8400.73,8480,8039.99,8160,3815.41,31429136.47
2018-07-26,BTCUSD,8160,8290,7843.05,7926.36,3460.55,28220038.28
2018-07-27,BTCUSD,7926.36,8269.62,7795,8192.21,3763.01,30210292.58
2018-07-28,BTCUSD,8192.21,8234.98,8055.67,8234.98,895.24,7297971.06
2018-07-29,BTCUSD,8234.98,8280,8120.34,8216.06,492.38,4043646.83
2018-07-30,BTCUSD,8216.06,8274.97,7849.54,8166.86,2951.63,23894009.03
2018-07-31,BTCUSD,8166.86,8184.07,7640.33,7725.05,3512.21,27587934.27
2018-08-01,BTCUSD,7725.05,7751.28,7431,7602.14,2227.75,16850557.85
2018-08-02,BTCUSD,7602.14,7706.7,7456.52,7536,1663.16,12612346.77
2018-08-03,BTCUSD,7536,7536.01,7291.5,7413.7,2439.32,18031782.32
2018-08-04,BTCUSD,7413.7,7485,6930.37,7014.55,1463.33,10421504.07
2018-08-05,BTCUSD,7014.55,7084.95,6891,7032.06,779.95,5441639.14
2018-08-06,BTCUSD,7032.06,7184,6835,6931.59,1789.55,12437634.3
2018-08-07,BTCUSD,6931.59,7148.53,6670.5,6720.18,2389.89,16594592.98
2018-08-08,BTCUSD,6720.18,6720.18,6104.82,6274.5,5724.47,36488150.19
2018-08-09,BTCUSD,6274.5,6626.62,6195.01,6540.47,3450.8,22107421.86
2018-08-10,BTCUSD,6540.47,6588.97,6010.5,6109.19,3362.86,21227385.62
2018-08-11,BTCUSD,6109.19,6208,6013.61,6091.87,1536.17,9395605.1
2018-08-12,BTCUSD,6091.87,6091.87,6091.87,6091.87,0,0
2018-08-13,BTCUSD,6318.21,6546.29,6150,6257.31,3190.8,20164785.38
2018-08-14,BTCUSD,6257.31,6262.44,5886,6196.17,6264.38,37887453.74
2018-08-15,BTCUSD,6196.17,6623.09,6187.68,6269.74,4706.48,30064668.33
2018-08-16,BTCUSD,6269.74,6475,6210.04,6313.83,2781.29,17717210.19
2018-08-17,BTCUSD,6313.83,6580.76,6292.36,6580.76,3322.57,21597295.71
2018-08-18,BTCUSD,6580.76,6619.79,6300,6389.99,1429.1,9173905.74
2018-08-19,BTCUSD,6389.99,6552.23,6317.73,6491.5,1082.46,6946616.32
2018-08-20,BTCUSD,6491.5,6524.06,6232.21,6258.36,2762.95,17630966.04
2018-08-21,BTCUSD,6258.36,6493,6250,6476.53,2000.23,12790616.86
2018-08-22,BTCUSD,6476.53,6900,6251,6350,6588.74,43169169.56
2018-08-23,BTCUSD,6350,6570.85,6347.73,6524.17,2942.35,18946723.4
2018-08-24,BTCUSD,6524.17,6728.46,6450.01,6692,3411.43,22349075.27
2018-08-25,BTCUSD,6692,6788.88,6669.7,6730.95,1059.24,7125580.14
2018-08-26,BTCUSD,6730.95,6767.99,6571,6706.31,1000.44,6671216.97
2018-08-27,BTCUSD,6706.31,6938.83,6653.82,6909,3657.28,24664842.06
2018-08-28,BTCUSD,6909,7125,6866.78,7075.1,4428.12,30915953.49
2018-08-29,BTCUSD,7075.1,7119.5,6908.92,7033.83,2348.48,16503702.04
2018-08-30,BTCUSD,7033.83,7049.99,6795.7,6977.96,3543.52,24538442.17
2018-08-31,BTCUSD,6977.96,7088.22,6880,7017.1,2720.96,19008922.93
2018-09-01,BTCUSD,7017.1,7250,7015.67,7196.18,1103.66,7876737.74
2018-09-02,BTCUSD,7196.18,7330.99,7129.56,7284.57,1235.67,8959013.07
2018-09-03,BTCUSD,7284.57,7325,7170.7,7252.41,1467.12,10628270.59
2018-09-04,BTCUSD,7252.41,7409.27,7215.02,7354.92,3439.11,25204320.74
2018-09-05,BTCUSD,7354.92,7380.53,6666,6688.01,4301.94,30317410.93
2018-09-06,BTCUSD,6688.01,6702.32,6226,6496.37,6273.81,40196776.04
2018-09-07,BTCUSD,6496.37,6529.99,6320.71,6395.85,2780.75,17953667.11
2018-09-08,BTCUSD,6395.85,6460.68,6120,6185.27,2021.71,12766962.34
2018-09-09,BTCUSD,6185.27,6463.07,6140.01,6243.21,2087.96,13045123.78
2018-09-10,BTCUSD,6243.21,6371.76,6226.31,6300,2051.67,12900274.47
2018-09-11,BTCUSD,6300,6418.71,6165.44,6278.84,2499.03,15677856.22
2018-09-12,BTCUSD,6278.84,6347.51,6200,6324.13,2192.45,13747156.98
2018-09-13,BTCUSD,6324.13,6529.99,6324.13,6485,2332.92,15062740.99
2018-09-14,BTCUSD,6485,6581.04,6389.25,6523.38,2780.46,18059077.25
2018-09-15,BTCUSD,6523.38,6566.47,6469,6530.08,592.16,3863105.58
2018-09-16,BTCUSD,6530.08,6530.08,6357.9,6498.37,524.89,3391634.83
2018-09-17,BTCUSD,6498.37,6529.99,6209.01,6251.56,2736.92,17367416.75
2018-09-18,BTCUSD,6251.56,6384.29,6230.5,6339.92,2240.75,14136811.69
2018-09-19,BTCUSD,6339.92,6518.24,6107.74,6383.42,3692.98,23432546.42
2018-09-20,BTCUSD,6383.42,6535.89,6338.65,6495.87,2325.95,14938946.07
2018-09-21,BTCUSD,6495.87,6778,6492.41,6759.51,3401.61,22646336
2018-09-22,BTCUSD,6759.51,6818.23,6630,6710.26,884.13,5939670.74
2018-09-23,BTCUSD,6710.26,6764.72,6666.67,6702.64,347.68,2331141.5
2018-09-24,BTCUSD,6702.64,6717.4,6559.59,6577.78,1730.32,11458102.51
2018-09-25,BTCUSD,6577.78,6577.78,6329.17,6433.42,2183.87,13992766.14
2018-09-26,BTCUSD,6433.42,6536.33,6381.46,6455.44,2248.64,14561887.86
2018-09-27,BTCUSD,6455.44,6732.99,6425.84,6682.87,2694.75,17583905.36
2018-09-28,BTCUSD,6682.87,6793.49,6532.29,6621.37,3004.98,20012691.15
2018-09-29,BTCUSD,6621.37,6621.37,6457.1,6580.22,468.32,3066670.09
2018-09-30,BTCUSD,6580.22,6644.01,6525,6597.94,882.41,5805561.01
2018-10-01,BTCUSD,6597.94,6639.05,6482.05,6573.94,2334.63,15347203.02
2018-10-02,BTCUSD,6573.94,6594.98,6450,6498.88,1466.65,9571476.68
2018-10-03,BTCUSD,6498.88,6509.99,6396.39,6465.97,2333.15,15039703.99
2018-10-04,BTCUSD,6465.97,6600,6455.91,6549.03,1855.23,12140773.27
2018-10-05,BTCUSD,6549.03,6638,6515,6581.37,1408.07,9228572.04
2018-10-06,BTCUSD,6581.37,6585.07,6530.34,6545.49,304.56,1996060.68
2018-10-07,BTCUSD,6545.49,6589.98,6499.01,6573.17,405.53,2651882.18
2018-10-08,BTCUSD,6573.17,6655,6538.14,6600,2290.23,15072266.28
2018-10-09,BTCUSD,6600,6616.33,6546,6593.48,1882.22,12384852.28
2018-10-10,BTCUSD,6593.48,6593.48,6450,6529.75,2347.72,15290847.01
2018-10-11,BTCUSD,6529.75,6529.75,6026.09,6153.83,5275.98,32640762.34
2018-10-12,BTCUSD,6153.83,6250.53,6112.01,6202.22,3599.22,22317379.45
2018-10-13,BTCUSD,6202.22,6245.97,6180.27,6195,1184.85,7347064.2
2018-10-14,BTCUSD,6195,6295.08,6149.88,6181.54,1474.45,9171189.96
2018-10-15,BTCUSD,6181.54,6769,6152,6437.66,9758.49,62768419.83
2018-10-16,BTCUSD,6437.66,6437.66,6428.43,6428.43,0,0
2018-10-17,BTCUSD,6456.48,6459.94,6406.98,6439,2016.5,12973503.26
2018-10-18,BTCUSD,6439,6487.77,6350.92,6391.01,4634.73,29754186.97
2018-10-19,BTCUSD,6391.01,6410.02,6342.01,6386.29,3112.21,19844576.63
2018-10-20,BTCUSD,6386.29,6421.68,6380.5,6413.23,990.61,6339399.49
2018-10-21,BTCUSD,6413.23,6463.98,6404.99,6412.64,376.58,2422470.08
2018-10-22,BTCUSD,6412.64,6426.24,6371.09,6407.43,2726.16,17445680.98
2018-10-23,BTCUSD,6407.43,6418,6350.1,6395.25,3789.09,24199297.47
2018-10-24,BTCUSD,6395.25,6465.68,6390.07,6412,3456.56,22209236.2
2018-10-25,BTCUSD,6412,6423.5,6358.82,6389.7,2762.27,17653569.56
2018-10-26,BTCUSD,6389.7,6450,6375,6401.09,3051.51,19516832.01
2018-10-27,BTCUSD,6401.09,6425,6388.06,6410.01,403.56,2585971.38
2018-10-28,BTCUSD,6410.01,6418.97,6387.64,6404.8,524.58,3358643.38
2018-10-29,BTCUSD,6404.8,6414.12,6200,6263.67,3579.87,22638531.78
2018-10-30,BTCUSD,6263.67,6287.56,6238.94,6270.43,3173.1,19863024.66
2018-10-31,BTCUSD,6270.43,6346.94,6200,6305.58,3135.77,19664002.57
2018-11-01,BTCUSD,6305.58,6359.29,6281.91,6344.3,2794.72,17624049.3
2018-11-02,BTCUSD,6344.3,6380,6330,6350.98,1759.45,11173910.23
2018-11-03,BTCUSD,6350.98,6350.98,6318.11,6332.46,349.08,2210908.61
2018-11-04,BTCUSD,6332.46,6453.22,6320.01,6425.09,878.53,5612493.02
2018-11-05,BTCUSD,6425.09,6440.41,6368.49,6403.38,3770.22,24138899.68
2018-11-06,BTCUSD,6403.38,6449,6384.75,6448.41,3803.09,24360874.97
2018-11-07,BTCUSD,6448.41,6540,6445.5,6501.5,3733.8,24275948.68
2018-11-08,BTCUSD,6501.5,6512,6393.84,6405.88,3154.78,20332988.05
2018-11-09,BTCUSD,6405.88,6429.68,6312,6335,1448.62,9225871.44
2018-11-10,BTCUSD,6335,6369.99,6332.6,6350.23,323.14,2053866.07
2018-11-11,BTCUSD,6350.23,6364.97,6275,6360.98,544.04,3444779.02
2018-11-12,BTCUSD,6360.98,6382.25,6300,6326.27,979.2,6210313.26
2018-11-13,BTCUSD,6326.27,6326.4,6250,6258.26,1767.61,11111823.05
2018-11-14,BTCUSD,6258.26,6297.66,5290,5606.38,13448.08,76375574.91
2018-11-15,BTCUSD,5606.38,5648.04,5200,5572.71,7172.66,39157716.06
2018-11-16,BTCUSD,5572.71,5608.35,5412.48,5515.77,4685.64,25905830.17
2018-11-17,BTCUSD,5515.77,5544.33,5455.09,5503.64,1507.33,8267008.21
2018-11-18,BTCUSD,5503.64,5658.15,5503.64,5560.42,1135.33,6306200.43
2018-11-19,BTCUSD,5560.42,5560.42,4673.86,4733.82,11102.58,56455361.6
